,Unnamed: 0,mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
635,1520,Cont Reg,CRE110,284016,2024,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,2588.31,1.0
636,1521,Detection2,DEP025,138481,2023,Antony,PCTT Sud,Preventif,4.0,101.44,4.0
637,1522,Detection2,DEP022,138485,2023,Antony,PCTT Sud,Preventif,0.0,0.0,0.0
638,1525,Detection2,DEP011,138493,2023,Taverny,PCTT Nord,Preventif,4.0,5631.8,4.0
639,1526,Detection2,DEP004,138495,2023,Ambroise PARE,PCTT Ouest,Preventif,8.0,20427.36,4.0
640,1527,Detection2,DEP201,138497,2023,Ambroise PARE,PCTT Ouest,Preventif,5.0,92.05,5.0
641,1528,Detection2,DEP201,138497,2023,Bellerive,PCTT Ouest,Preventif,2.0,36.82,2.0
642,1529,Detection2,DEP201,138497,2023,Bicêtre,PCTT Sud,Preventif,5.0,92.05,5.0
643,1530,Detection2,DEP201,138497,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,1.0,18.41,1.0
644,1531,Detection2,DEP201,138497,2023,Chennevières,PCTT Ouest,Preventif,9.0,165.69,9.0
645,1532,Detection2,DEP201,138497,2023,Landy,PCTT Nord,Preventif,5.0,92.05,5.0
646,1533,Detection2,DEP201,138497,2023,Nanterre / La Défense,PCTT Ouest,Preventif,35.0,644.35,35.0
647,1534,Detection2,DEP201,138497,2023,Neuilly,PCTT Ouest,Preventif,1.0,18.41,1.0
648,1535,Detection2,DEP201,138497,2023,Saint Cloud,PCTT Ouest,Preventif,8.0,147.28,8.0
649,1536,Detection2,DEP017,138499,2023,Antony,PCTT Sud,Preventif,1.0,4077.76,1.0
650,1537,Detection2,DEP203,138515,2023,Bellerive,PCTT Ouest,Preventif,4.0,53.68,4.0
651,1538,Detection2,DEP203,138515,2023,Boissy-Saint-Léger,PCTT Est,Preventif,24.0,322.08,24.0
652,1539,Detection2,DEP203,138515,2023,Champigny,PCTT Est,Preventif,10.0,134.2,10.0
653,1540,Detection2,DEP203,138515,2023,Landy,PCTT Nord,Preventif,2.0,26.84,2.0
654,1541,Detection2,DEP203,138515,2023,Nanterre / La Défense,PCTT Ouest,Preventif,33.0,442.86,33.0
655,1542,Detection2,DEP203,138515,2023,Neuilly,PCTT Ouest,Preventif,5.0,67.1,5.0
656,1543,Detection2,DEP203,138515,2023,Nogent,PCTT Est,Preventif,7.0,93.94,7.0
657,1544,Detection2,DEP203,138515,2023,PCTT,PCTT Est,Preventif,5.0,67.1,4.0
658,1545,Detection2,DEP203,138515,2023,PCTT,PCTT Ouest,Preventif,1.0,13.42,1.0
659,1546,Detection2,DEP203,138515,2023,Sévines,PCTT Ouest,Preventif,1.0,13.42,1.0
660,1547,Detection2,DEP012,138523,2023,Landy,PCTT Nord,Preventif,6.0,24123.6,6.0
661,1550,Detection2,DEP015,138527,2023,Champigny,PCTT Est,Preventif,2.0,4445.56,2.0
662,1564,Detection2,DEC002,138535,2023,Nanterre / La Défense,PCTT Ouest,Preventif,57.0,4872.93,57.0
663,1575,Detection2,DEF108,138543,2023,Nanterre / La Défense,PCTT Ouest,Preventif,26.0,22169.16,26.0
664,1576,Detection2,DEP006,138547,2023,Nanterre / La Défense,PCTT Ouest,Preventif,6.0,59169.66,4.0
665,1577,Detection2,DEP020,138549,2023,Orly,PCTT Sud,Preventif,2.0,3812.5,2.0
666,1578,Detection2,DEP202,138551,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,32.66,1.0
667,1585,Detection2,DEP009,138565,2023,Neuilly,PCTT Ouest,Preventif,6.0,8314.68,4.0
668,1586,Detection2,DEP005,138569,2023,Bellerive,PCTT Ouest,Preventif,8.0,41097.12,4.0
669,1588,Detection2,DEP026,138577,2023,Antony,PCTT Sud,Preventif,8.0,152.16,8.0
670,1589,Detection2,DEP026,138577,2023,Bicêtre,PCTT Sud,Preventif,20.0,380.4,20.0
671,1590,Detection2,DEP026,138577,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,20.0,380.4,20.0
672,1591,Detection2,DEP026,138577,2023,Boissy-Saint-Léger,PCTT Est,Preventif,3.0,57.06,3.0
673,1592,Detection2,DEP026,138577,2023,Champigny,PCTT Est,Preventif,3.0,57.06,3.0
674,1593,Detection2,DEP026,138577,2023,Landy,PCTT Nord,Preventif,6.0,114.12,6.0
675,1594,Detection2,DEP026,138577,2023,Nogent,PCTT Est,Preventif,2.0,38.04,2.0
676,1595,Detection2,DEP026,138577,2023,PCTT,PCTT Ouest,Preventif,98.0,1863.96,69.0
677,1596,Detection2,DEP026,138577,2023,Saint Cloud,PCTT Ouest,Preventif,33.0,627.66,11.0
678,1597,Detection2,DEP026,138577,2023,Taverny,PCTT Nord,Preventif,4.0,76.08,4.0
679,1598,Detection2,DEP003,138581,2023,Saint Cloud,PCTT Ouest,Preventif,8.0,39940.0,4.0
680,1607,Detection2,DEP100,138589,2023,Bicêtre,PCTT Sud,Preventif,3.0,943.2,3.0
681,1608,Detection2,DEP100,138589,2023,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,943.2,3.0
682,1609,Detection2,DEP100,138589,2023,PCTT,PCTT Nord,Preventif,9.0,2829.6,9.0
683,1610,Detection2,DEP100,138589,2023,Saint Cloud,PCTT Ouest,Preventif,1.0,314.4,1.0
684,1611,Detection2,DEP023,138591,2023,Antony,PCTT Sud,Preventif,6.0,915.18,6.0
685,1613,Detection2,DEF105,138601,2023,Nanterre / La Défense,PCTT Ouest,Preventif,31.0,10416.0,31.0
686,1614,Detection2,DEP104,138605,2023,Nogent,PCTT Est,Preventif,2.0,2817.22,2.0
687,1618,Detection2,DEP206,138621,2023,Ambroise PARE,PCTT Ouest,Preventif,21.0,281.82,21.0
688,1619,Detection2,DEP206,138621,2023,Bellerive,PCTT Ouest,Preventif,18.0,241.56,18.0
689,1620,Detection2,DEP206,138621,2023,Bicêtre,PCTT Sud,Preventif,9.0,120.78,9.0
690,1621,Detection2,DEP206,138621,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,29.0,389.18,29.0
691,1622,Detection2,DEP206,138621,2023,Boissy-Saint-Léger,PCTT Est,Preventif,12.0,161.04,12.0
692,1623,Detection2,DEP206,138621,2023,Champigny,PCTT Est,Preventif,9.0,120.78,9.0
693,1624,Detection2,DEP206,138621,2023,Chennevières,PCTT Ouest,Preventif,19.0,254.98,19.0
694,1625,Detection2,DEP206,138621,2023,La Courneuve,PCTT Nord,Preventif,2.0,26.84,2.0
695,1626,Detection2,DEP206,138621,2023,Landy,PCTT Nord,Preventif,23.0,308.66,23.0
696,1627,Detection2,DEP206,138621,2023,Nanterre / La Défense,PCTT Ouest,Preventif,135.0,1811.7,135.0
697,1628,Detection2,DEP206,138621,2023,Neuilly,PCTT Ouest,Preventif,7.0,93.94,7.0
698,1629,Detection2,DEP206,138621,2023,Nogent,PCTT Est,Preventif,34.0,456.28,34.0
699,1630,Detection2,DEP206,138621,2023,Orly,PCTT Sud,Preventif,12.0,161.04,12.0
700,1631,Detection2,DEP206,138621,2023,PCTT,PCTT Est,Preventif,11.0,147.62,0.0
701,1632,Detection2,DEP206,138621,2023,PCTT,PCTT Ouest,Preventif,6.0,80.52,6.0
703,1634,Detection2,DEP206,138621,2023,Saint Cloud,PCTT Ouest,Preventif,20.0,268.4,20.0
704,1635,Detection2,DEP206,138621,2023,Sévines,PCTT Ouest,Preventif,7.0,93.94,7.0
705,1636,Detection2,DEP206,138621,2023,Thiais,PCTT Est,Preventif,6.0,80.52,6.0
706,1637,Detection2,DEP008,138623,2023,Nanterre / La Défense,PCTT Ouest,Preventif,6.0,12398.28,4.0
707,1638,Detection2,DEP014,138633,2023,Nogent,PCTT Est,Preventif,6.0,20839.5,6.0
708,1639,Detection2,DEP010,138639,2023,Sévines,PCTT Ouest,Preventif,6.0,13862.16,4.0
709,1641,Detection2,DEP200,138647,2023,Ambroise PARE,PCTT Ouest,Preventif,34.0,1018.98,34.0
710,1642,Detection2,DEP200,138647,2023,Bellerive,PCTT Ouest,Preventif,28.0,839.16,28.0
711,1643,Detection2,DEP200,138647,2023,Bicêtre,PCTT Sud,Preventif,30.0,899.1,30.0
712,1644,Detection2,DEP200,138647,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,88.0,2637.36,88.0
713,1645,Detection2,DEP200,138647,2023,Champigny,PCTT Est,Preventif,43.0,1288.71,43.0
714,1646,Detection2,DEP200,138647,2023,Chennevières,PCTT Ouest,Preventif,46.0,1378.62,46.0
715,1647,Detection2,DEP200,138647,2023,Italie,PCTT Sud,Preventif,30.0,899.1,30.0
716,1648,Detection2,DEP200,138647,2023,La Courneuve,PCTT Nord,Preventif,9.0,269.73,9.0
717,1649,Detection2,DEP200,138647,2023,Landy,PCTT Nord,Preventif,51.0,1528.47,51.0
718,1650,Detection2,DEP200,138647,2023,Nanterre / La Défense,PCTT Ouest,Preventif,195.0,5844.15,195.0
719,1651,Detection2,DEP200,138647,2023,Neuilly,PCTT Ouest,Preventif,15.0,449.55,15.0
720,1652,Detection2,DEP200,138647,2023,Nogent,PCTT Est,Preventif,66.0,1978.02,66.0
721,1653,Detection2,DEP200,138647,2023,Orly,PCTT Sud,Preventif,20.0,599.4,20.0
722,1654,Detection2,DEP200,138647,2023,PCTT,PCTT Est,Preventif,36.0,1078.92,29.0
724,1656,Detection2,DEP200,138647,2023,Saint Cloud,PCTT Ouest,Preventif,40.0,1198.8,40.0
725,1657,Detection2,DEP200,138647,2023,Sévines,PCTT Ouest,Preventif,18.0,539.46,18.0
726,1658,Detection2,DEP200,138647,2023,Taverny,PCTT Nord,Preventif,16.0,479.52,16.0
727,1659,Detection2,DEP200,138647,2023,Thiais,PCTT Est,Preventif,55.0,1648.35,55.0
728,1660,Detection2,DEP018,138649,2023,Bicêtre,PCTT Sud,Preventif,4.0,10232.36,4.0
729,1665,Detection2,DED104,138663,2023,Ambroise PARE,PCTT Ouest,Preventif,21843.37,3276.52,11629.69
730,1666,Detection2,DED104,138663,2023,Antony,PCTT Sud,Preventif,5208.5,781.28,5208.5
731,1667,Detection2,DED104,138663,2023,Bellerive,PCTT Ouest,Preventif,42314.66,6347.19,21766.1
732,1668,Detection2,DED104,138663,2023,Boissy-Saint-Léger,PCTT Est,Preventif,5296.78,794.52,5296.78
733,1669,Detection2,DED104,138663,2023,Champigny,PCTT Est,Preventif,5581.54,837.23,5581.54
734,1670,Detection2,DED104,138663,2023,Chennevières,PCTT Ouest,Preventif,14789.05,2218.36,8317.33
735,1671,Detection2,DED104,138663,2023,Nanterre / La Défense,PCTT Ouest,Preventif,4872.93,730.94,4872.93
736,1673,Detection2,DED104,138663,2023,Nogent,PCTT Est,Preventif,22316.1,3347.4,22316.1
737,1674,Detection2,DED104,138663,2023,PCTT,PCTT Ouest,Preventif,209.22,31.38,209.22
739,1676,Detection2,DED104,138663,2023,Saint Cloud,PCTT Ouest,Preventif,42206.16,6330.92,21817.72
740,1679,Detection2,DED104,138663,2023,Thiais,PCTT Est,Preventif,14337.26,2150.58,14337.26
741,1680,Detection2,DEP013,138671,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,6.0,34715.16,6.0
742,1682,Detection2,DEP204,138681,2023,Ambroise PARE,PCTT Ouest,Preventif,1.0,23.16,1.0
743,1683,Detection2,DEP204,138681,2023,Bellerive,PCTT Ouest,Preventif,2.0,46.32,2.0
744,1684,Detection2,DEP204,138681,2023,Bobigny-Lumen-Norton,PCTT Nord,Preventif,11.0,254.76,11.0
745,1685,Detection2,DEP204,138681,2023,Champigny,PCTT Est,Preventif,7.0,162.12,7.0
746,1686,Detection2,DEP204,138681,2023,Chennevières,PCTT Ouest,Preventif,2.0,46.32,2.0
747,1687,Detection2,DEP204,138681,2023,La Courneuve,PCTT Nord,Preventif,3.0,69.48,3.0
748,1688,Detection2,DEP204,138681,2023,Landy,PCTT Nord,Preventif,4.0,92.64,4.0
749,1689,Detection2,DEP204,138681,2023,Nanterre / La Défense,PCTT Ouest,Preventif,6.0,138.96,6.0
750,1690,Detection2,DEP204,138681,2023,Nogent,PCTT Est,Preventif,3.0,69.48,3.0
751,1691,Detection2,DEP204,138681,2023,PCTT,PCTT Est,Preventif,9.0,208.44,7.0
752,1693,Detection2,DEP204,138681,2023,PCTT,PCTT Ouest,Preventif,3.0,69.48,3.0
755,1696,Detection2,DEP204,138681,2023,Saint Cloud,PCTT Ouest,Preventif,1.0,23.16,1.0
756,1697,Detection2,DEP204,138681,2023,Taverny,PCTT Nord,Preventif,7.0,162.12,7.0
757,1702,Detection2,DEP101,138707,2023,Nanterre / La Défense,PCTT Ouest,Preventif,16.0,10121.92,16.0
758,1703,Detection2,DEP101,138707,2023,Neuilly,PCTT Ouest,Preventif,2.0,1265.24,2.0
759,1704,Detection2,DEP101,138707,2023,Orly,PCTT Sud,Preventif,1.0,632.62,1.0
760,1705,Detection2,DEP101,138707,2023,PCTT,PCTT Nord,Preventif,3.0,1897.86,3.0
761,1706,Detection2,DEP101,138707,2023,Saint Cloud,PCTT Ouest,Preventif,9.0,5693.58,9.0
762,1707,Detection2,DEP101,138707,2023,Sévines,PCTT Ouest,Preventif,1.0,632.62,1.0
763,1708,Detection2,DEP101,138707,2023,Thiais,PCTT Est,Preventif,1.0,632.62,1.0
764,1709,Detection2,DEP001,138711,2023,Chennevières,PCTT Ouest,Preventif,8.0,12943.44,4.0
765,1710,Detection2,DEP007,138713,2023,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,10267.29,2.0
766,1713,Detection2,DEP016,138725,2023,Thiais,PCTT Est,Preventif,4.0,9927.96,4.0
767,1714,Detection2,DEP102,138729,2023,Boissy-Saint-Léger,PCTT Est,Preventif,1.0,944.17,1.0
768,1715,Detection2,DEP102,138729,2023,Nanterre / La Défense,PCTT Ouest,Preventif,4.0,3776.68,4.0
769,1716,Detection2,DEP102,138729,2023,Saint Cloud,PCTT Ouest,Preventif,1.0,944.17,1.0
770,1717,Detection2,DEP102,138729,2023,Thiais,PCTT Est,Preventif,2.0,1888.34,2.0
771,1718,Detection2,DEP019,138733,2023,Bicêtre,PCTT Sud,Preventif,2.0,3120.8,2.0
772,1721,Detection2,DEP029,271651,2023,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,4917.64,2.0
773,1722,Detection2,DEP027,271653,2023,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,3756.54,2.0
774,1723,Detection2,DEP028,271655,2023,Thiais,PCTT Est,Preventif,2.0,3510.2,2.0
775,1724,Detection3,DEP005,334214,2024,Bellerive,PCTT Ouest,Preventif,8.0,40256.0,6.0
776,1725,Detection3,DEP014,334218,2024,Nogent,PCTT Est,Preventif,8.0,41312.0,8.0
777,1726,Detection3,DEF108,334220,2024,PCTT,PCTT Nord,Preventif,12.0,13164.0,12.0
778,1728,Detection3,DEC200,334222,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,16.0,368.0,16.0
779,1729,Detection3,DEC200,334222,2024,La Courneuve,PCTT Nord,Preventif,1.0,23.0,1.0
780,1730,Detection3,DEC200,334222,2024,Landy,PCTT Nord,Preventif,17.0,391.0,17.0
781,1731,Detection3,DEC200,334222,2024,PCTT,PCTT Nord,Preventif,1.0,23.0,1.0
783,1738,Detection3,DEC002,334224,2024,PCTT,PCTT Nord,Preventif,68.0,5848.0,68.0
784,1745,Detection3,DEP016,334238,2024,Thiais,PCTT Est,Preventif,8.0,47312.0,8.0
785,1746,Detection3,DEP007,334240,2024,Nanterre / La Défense,PCTT Ouest,Preventif,4.0,15532.0,4.0
786,1756,Detection3,DEP203,334244,2024,Bellerive,PCTT Ouest,Preventif,4.0,60.0,0.0
787,1757,Detection3,DEP203,334244,2024,Boissy-Saint-Léger,PCTT Est,Preventif,24.0,360.0,24.0
788,1758,Detection3,DEP203,334244,2024,Champigny,PCTT Est,Preventif,10.0,150.0,10.0
789,1759,Detection3,DEP203,334244,2024,Landy,PCTT Nord,Preventif,1.0,15.0,1.0
790,1760,Detection3,DEP203,334244,2024,Nanterre / La Défense,PCTT Ouest,Preventif,33.0,495.0,33.0
791,1761,Detection3,DEP203,334244,2024,Neuilly,PCTT Ouest,Preventif,5.0,75.0,5.0
792,1762,Detection3,DEP203,334244,2024,Nogent,PCTT Est,Preventif,7.0,105.0,7.0
793,1763,Detection3,DEP203,334244,2024,PCTT,PCTT Ouest,Preventif,5.0,75.0,5.0
794,1764,Detection3,DEP203,334244,2024,Sévines,PCTT Ouest,Preventif,1.0,15.0,1.0
795,1766,Detection3,DEP201,334248,2024,Ambroise PARE,PCTT Ouest,Preventif,5.0,100.0,5.0
796,1767,Detection3,DEP201,334248,2024,Antony,PCTT Sud,Preventif,2.0,40.0,2.0
797,1768,Detection3,DEP201,334248,2024,Bellerive,PCTT Ouest,Preventif,2.0,40.0,0.0
798,1769,Detection3,DEP201,334248,2024,Bicêtre,PCTT Sud,Preventif,5.0,100.0,5.0
799,1770,Detection3,DEP201,334248,2024,Chennevières,PCTT Ouest,Preventif,9.0,180.0,0.0
800,1771,Detection3,DEP201,334248,2024,Fontenay le Fleury,PCTT Ouest,Preventif,4.0,80.0,4.0
801,1772,Detection3,DEP201,334248,2024,Landy,PCTT Nord,Preventif,4.0,80.0,4.0
802,1773,Detection3,DEP201,334248,2024,Nanterre / La Défense,PCTT Ouest,Preventif,35.0,700.0,35.0
803,1774,Detection3,DEP201,334248,2024,Neuilly,PCTT Ouest,Preventif,1.0,20.0,1.0
804,1775,Detection3,DEP201,334248,2024,PCTT,PCTT Ouest,Preventif,28.0,560.0,28.0
805,1776,Detection3,DEP201,334248,2024,Saint Cloud,PCTT Ouest,Preventif,8.0,160.0,0.0
806,1782,Detection3,DEP206,334258,2024,Ambroise PARE,PCTT Ouest,Preventif,21.0,315.0,21.0
807,1783,Detection3,DEP206,334258,2024,Antony,PCTT Sud,Preventif,14.0,210.0,14.0
808,1784,Detection3,DEP206,334258,2024,Bellerive,PCTT Ouest,Preventif,18.0,270.0,0.0
809,1785,Detection3,DEP206,334258,2024,Bicêtre,PCTT Sud,Preventif,9.0,135.0,9.0
810,1786,Detection3,DEP206,334258,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,28.0,420.0,28.0
811,1787,Detection3,DEP206,334258,2024,Boissy-Saint-Léger,PCTT Est,Preventif,12.0,180.0,12.0
812,1788,Detection3,DEP206,334258,2024,Champigny,PCTT Est,Preventif,9.0,135.0,9.0
813,1789,Detection3,DEP206,334258,2024,Chennevières,PCTT Ouest,Preventif,19.0,285.0,0.0
814,1790,Detection3,DEP206,334258,2024,Fontenay le Fleury,PCTT Ouest,Preventif,4.0,60.0,4.0
815,1791,Detection3,DEP206,334258,2024,Fresnes,PCTT Sud,Preventif,4.0,60.0,4.0
816,1792,Detection3,DEP206,334258,2024,La Courneuve,PCTT Nord,Preventif,2.0,30.0,2.0
817,1793,Detection3,DEP206,334258,2024,Landy,PCTT Nord,Preventif,21.0,315.0,21.0
818,1794,Detection3,DEP206,334258,2024,Nanterre / La Défense,PCTT Ouest,Preventif,135.0,2025.0,135.0
819,1795,Detection3,DEP206,334258,2024,Neuilly,PCTT Ouest,Preventif,7.0,105.0,7.0
820,1796,Detection3,DEP206,334258,2024,Nogent,PCTT Est,Preventif,34.0,510.0,34.0
821,1797,Detection3,DEP206,334258,2024,Orly,PCTT Sud,Preventif,12.0,180.0,12.0
822,1798,Detection3,DEP206,334258,2024,PCTT,PCTT Nord,Preventif,3.0,45.0,3.0
823,1799,Detection3,DEP206,334258,2024,PCTT,PCTT Ouest,Preventif,68.0,1020.0,68.0
826,1802,Detection3,DEP206,334258,2024,Sévines,PCTT Ouest,Preventif,7.0,105.0,7.0
827,1803,Detection3,DEP206,334258,2024,Thiais,PCTT Est,Preventif,6.0,90.0,6.0
828,1804,Detection3,DEP006,334262,2024,Nanterre / La Défense,PCTT Ouest,Preventif,8.0,70584.0,8.0
829,1806,Detection3,DEP101,334268,2024,Antony,PCTT Sud,Preventif,1.0,665.0,1.0
830,1807,Detection3,DEP101,334268,2024,Fontenay le Fleury,PCTT Ouest,Preventif,1.0,665.0,1.0
831,1808,Detection3,DEP101,334268,2024,Nanterre / La Défense,PCTT Ouest,Preventif,16.0,10640.0,16.0
832,1809,Detection3,DEP101,334268,2024,Neuilly,PCTT Ouest,Preventif,2.0,1330.0,2.0
833,1810,Detection3,DEP101,334268,2024,Orly,PCTT Sud,Preventif,1.0,665.0,1.0
834,1811,Detection3,DEP101,334268,2024,PCTT,PCTT Nord,Preventif,3.0,1995.0,3.0
835,1812,Detection3,DEP101,334268,2024,Saint Cloud,PCTT Ouest,Preventif,9.0,5985.0,9.0
836,1813,Detection3,DEP101,334268,2024,Sévines,PCTT Ouest,Preventif,1.0,665.0,1.0
837,1814,Detection3,DEP101,334268,2024,Thiais,PCTT Est,Preventif,2.0,1330.0,2.0
838,1818,Detection3,DEP202,334286,2024,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,35.0,1.0
839,1819,Detection3,DEP004,334288,2024,Ambroise PARE,PCTT Ouest,Preventif,8.0,24136.0,8.0
840,1820,Detection3,DEP100,334292,2024,Antony,PCTT Sud,Preventif,3.0,993.0,0.0
841,1821,Detection3,DEP100,334292,2024,Bicêtre,PCTT Sud,Preventif,3.0,993.0,3.0
842,1822,Detection3,DEP100,334292,2024,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,993.0,3.0
843,1823,Detection3,DEP100,334292,2024,PCTT,PCTT Nord,Preventif,9.0,2979.0,9.0
844,1824,Detection3,DEP100,334292,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,331.0,1.0
845,1825,Detection3,DEP001,334296,2024,Chennevières,PCTT Ouest,Preventif,8.0,22272.0,4.0
846,1826,Detection3,DEP012,334304,2024,Landy,PCTT Nord,Preventif,8.0,40864.0,8.0
847,1827,Detection3,DEP102,334306,2024,Antony,PCTT Sud,Preventif,4.0,3968.0,4.0
848,1828,Detection3,DEP102,334306,2024,Boissy-Saint-Léger,PCTT Est,Preventif,2.0,1984.0,2.0
849,1829,Detection3,DEP102,334306,2024,Champigny,PCTT Est,Preventif,4.0,3968.0,4.0
850,1830,Detection3,DEP102,334306,2024,Nanterre / La Défense,PCTT Ouest,Preventif,4.0,3968.0,4.0
851,1831,Detection3,DEP102,334306,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,992.0,1.0
852,1832,Detection3,DEP102,334306,2024,Thiais,PCTT Est,Preventif,4.0,3968.0,4.0
853,1833,Detection3,DEP205,334312,2024,Ambroise PARE,PCTT Ouest,Preventif,1.0,25.0,1.0
854,1834,Detection3,DEP205,334312,2024,Antony,PCTT Sud,Preventif,26.0,650.0,26.0
855,1835,Detection3,DEP205,334312,2024,Bellerive,PCTT Ouest,Preventif,2.0,50.0,0.0
856,1836,Detection3,DEP205,334312,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,9.0,225.0,9.0
857,1837,Detection3,DEP205,334312,2024,Champigny,PCTT Est,Preventif,7.0,175.0,7.0
858,1838,Detection3,DEP205,334312,2024,Chennevières,PCTT Ouest,Preventif,2.0,50.0,0.0
859,1839,Detection3,DEP205,334312,2024,Fontenay le Fleury,PCTT Ouest,Preventif,2.0,50.0,2.0
860,1840,Detection3,DEP205,334312,2024,Fresnes,PCTT Sud,Preventif,6.0,150.0,6.0
861,1841,Detection3,DEP205,334312,2024,La Courneuve,PCTT Nord,Preventif,3.0,75.0,3.0
862,1842,Detection3,DEP205,334312,2024,Landy,PCTT Nord,Preventif,4.0,100.0,4.0
863,1843,Detection3,DEP205,334312,2024,Nogent,PCTT Est,Preventif,3.0,75.0,3.0
864,1844,Detection3,DEP205,334312,2024,PCTT,PCTT Nord,Preventif,4.0,100.0,4.0
865,1845,Detection3,DEP205,334312,2024,PCTT,PCTT Ouest,Preventif,27.0,675.0,27.0
867,1847,Detection3,DEP205,334312,2024,Saint Cloud,PCTT Ouest,Preventif,20.0,500.0,0.0
868,1848,Detection3,DEP205,334312,2024,Taverny,PCTT Nord,Preventif,8.0,200.0,8.0
869,1849,Detection3,DEP010,334318,2024,Sévines,PCTT Ouest,Preventif,8.0,22872.0,8.0
870,1852,Detection3,DEP008,334326,2024,Nanterre / La Défense,PCTT Ouest,Preventif,8.0,23688.0,8.0
871,1853,Detection3,DEP204,334328,2024,Nanterre / La Défense,PCTT Ouest,Preventif,6.0,132.0,6.0
872,1854,Detection3,DEP204,334328,2024,Nogent,PCTT Est,Preventif,9.0,198.0,9.0
873,1855,Detection3,DEP204,334328,2024,PCTT,PCTT Ouest,Preventif,4.0,88.0,4.0
874,1856,Detection3,DEP204,334328,2024,Saint Cloud,PCTT Ouest,Preventif,1.0,22.0,0.0
875,1857,Detection3,DEP200,334330,2024,Ambroise PARE,PCTT Ouest,Preventif,34.0,1088.0,34.0
876,1858,Detection3,DEP200,334330,2024,Antony,PCTT Sud,Preventif,60.0,1920.0,60.0
877,1859,Detection3,DEP200,334330,2024,Bellerive,PCTT Ouest,Preventif,28.0,896.0,0.0
878,1860,Detection3,DEP200,334330,2024,Bicêtre,PCTT Sud,Preventif,60.0,1920.0,60.0
879,1861,Detection3,DEP200,334330,2024,Bobigny-Lumen-Norton,PCTT Nord,Preventif,83.0,2656.0,83.0
880,1862,Detection3,DEP200,334330,2024,Champigny,PCTT Est,Preventif,43.0,1376.0,43.0
881,1863,Detection3,DEP200,334330,2024,Chennevières,PCTT Ouest,Preventif,46.0,1472.0,0.0
882,1864,Detection3,DEP200,334330,2024,Fontenay le Fleury,PCTT Ouest,Preventif,32.0,1024.0,32.0
883,1865,Detection3,DEP200,334330,2024,Fresnes,PCTT Sud,Preventif,44.0,1408.0,44.0
884,1866,Detection3,DEP200,334330,2024,La Courneuve,PCTT Nord,Preventif,8.0,256.0,8.0
885,1867,Detection3,DEP200,334330,2024,Landy,PCTT Nord,Preventif,39.0,1248.0,39.0
886,1868,Detection3,DEP200,334330,2024,Nanterre / La Défense,PCTT Ouest,Preventif,195.0,6240.0,195.0
887,1869,Detection3,DEP200,334330,2024,Neuilly,PCTT Ouest,Preventif,15.0,480.0,15.0
888,1870,Detection3,DEP200,334330,2024,Nogent,PCTT Est,Preventif,57.0,1824.0,57.0
889,1871,Detection3,DEP200,334330,2024,Orly,PCTT Sud,Preventif,20.0,640.0,20.0
890,1872,Detection3,DEP200,334330,2024,PCTT,PCTT Nord,Preventif,5.0,160.0,5.0
891,1873,Detection3,DEP200,334330,2024,PCTT,PCTT Ouest,Preventif,180.0,5760.0,180.0
893,1875,Detection3,DEP200,334330,2024,Saint Cloud,PCTT Ouest,Preventif,40.0,1280.0,0.0
894,1876,Detection3,DEP200,334330,2024,Sévines,PCTT Ouest,Preventif,18.0,576.0,18.0
895,1877,Detection3,DEP200,334330,2024,Taverny,PCTT Nord,Preventif,16.0,512.0,16.0
896,1878,Detection3,DEP200,334330,2024,Thiais,PCTT Est,Preventif,60.0,1920.0,60.0
897,1881,Detection3,DEP011,334358,2024,Taverny,PCTT Nord,Preventif,6.0,16338.0,4.0
898,1882,Detection3,DEP003,334360,2024,Saint Cloud,PCTT Ouest,Preventif,8.0,25408.0,8.0
899,1887,Detection3,DED108,334372,2024,Ambroise PARE,PCTT Ouest,Preventif,1528.0,779.28,1528.0
900,1889,Detection3,DED108,334372,2024,Antony,PCTT Sud,Preventif,640.0,326.4,640.0
901,1891,Detection3,DED108,334372,2024,Bellerive,PCTT Ouest,Preventif,1316.0,671.16,0.0
902,1892,Detection3,DED108,334372,2024,Boissy-Saint-Léger,PCTT Est,Preventif,360.0,183.6,360.0
903,1893,Detection3,DED108,334372,2024,Champigny,PCTT Est,Preventif,1152.0,587.52,1152.0
