mar_diminutif,prod_code,prod_id,com_bud_annee,lieu,unite,typeP,com_prod_quantite,com_prod_montant_ht,quantite_constate
Vidéo,VI P 101,159842,2023,Champigny,PCTT Est,Preventif,1.0,3481.71,1.0
Vidéo,VI P 102,159844,2023,Thiais,PCTT Est,Preventif,1.0,4958.79,1.0
Vidéo,VI P 204,159850,2023,Nogent,PCTT Est,Preventif,3.0,11859.75,2.0
Vidéo,VI F 508,159864,2023,Nogent,PCTT Est,Preventif,4.0,203.32,4.0
Vidéo,VI P 244,159866,2023,Bicêtre,PCTT Sud,Preventif,54.0,562.14,54.0
Vidéo,VI P 244,159866,2023,Italie,PCTT Sud,Preventif,9.0,93.69,9.0
Vidéo,VI P 239,159870,2023,Fresnes,PCTT Sud,Preventif,1.0,2213.82,1.0
Vidéo,VI P 142,159872,2023,Orly,PCTT Sud,Preventif,3.0,7912.95,3.0
Vidéo,VI F 902,159882,2023,La Courneuve,PCTT Nord,Curatif,2.0,466.62,2.0
Vidéo,VI P 119,159884,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,1793.6,1.0
Vidéo,VI P 219,159886,2023,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,4032.33,3.0
Vidéo,VI C 317,159896,2023,Antony,PCTT Sud,Curatif,614.72,319.66,0.0
Vidéo,VI C 317,159896,2023,Antony,PCTT Sud,Evolutif,5412.9,2814.71,5412.9
Vidéo,VI C 317,159896,2023,Fresnes,PCTT Sud,Curatif,2458.88,1278.62,2458.88
Vidéo,VI C 317,159896,2023,Fresnes,PCTT Sud,Evolutif,5412.9,2814.71,5412.9
Vidéo,VI C 317,159896,2023,Nogent,PCTT Est,Curatif,1268.16,659.44,1268.16
Vidéo,VI C 317,159896,2023,SIRIUS,PCTT Est,Prestations intellectuelles,2598.2,1351.06,2598.2
Vidéo,VI C 317,159896,2023,SIRIUS,PCTT Est,Preventif,5242.76,2726.24,3758.96
Vidéo,VI C 317,159896,2023,SIRIUS,PCTT Sud,Evolutif,5902.05,3069.07,5902.05
Vidéo,VI C 317,159896,2023,Sévines,PCTT Ouest,Curatif,1.0,0.52,1.0
Vidéo,VI C 317,159896,2023,Thiais,PCTT Est,Curatif,1690.0,878.8,1690.0
Vidéo,VI P 234,159900,2023,Chennevières,PCTT Ouest,Preventif,3.0,2609.13,3.0
Vidéo,VI P 216,159904,2023,Neuilly,PCTT Ouest,Preventif,3.0,4981.08,3.0
Vidéo,VI P 225,159912,2023,Bellerive,PCTT Ouest,Preventif,3.0,9487.8,3.0
Vidéo,VI P 100,159914,2023,Champigny,PCTT Est,Preventif,1.0,3587.21,1.0
Vidéo,VI P 218,159920,2023,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,10199.37,3.0
Vidéo,VI P 114,159922,2023,Taverny,PCTT Ouest,Preventif,1.0,1266.07,1.0
Vidéo,VI C 101,159924,2023,Nanterre / La Défense,PCTT Ouest,Curatif,3.0,8432.1,1.0
Vidéo,VI C 101,159924,2023,Neuilly,PCTT Ouest,Curatif,1.0,2810.7,0.0
Vidéo,VI C 101,159924,2023,SIRIUS,PCTT Sud,Curatif,1.0,2810.7,1.0
Vidéo,VI C 101,159924,2023,Sévines,PCTT Ouest,Curatif,1.0,2810.7,1.0
Vidéo,VI P 405,159926,2023,Bobigny-Lumen-Norton,PCTT Ouest,Preventif,1.0,107.95,1.0
Vidéo,VI P 413,159928,2023,Saint Cloud,PCTT Ouest,Preventif,2.0,701.72,2.0
Vidéo,VI P 235,159930,2023,Chennevières,PCTT Ouest,Preventif,3.0,4981.08,3.0
Vidéo,VI P 200,159932,2023,Champigny,PCTT Est,Preventif,2.0,5376.42,2.0
Vidéo,VI P 136,159936,2023,Antony,PCTT Sud,Preventif,1.0,1582.59,1.0
Vidéo,VI P 103,159938,2023,Thiais,PCTT Est,Preventif,1.0,5908.34,1.0
Vidéo,VI P 419,159940,2023,Fresnes,PCTT Sud,Preventif,1.0,53.98,1.0
Vidéo,VI P 237,159942,2023,Antony,PCTT Sud,Preventif,1.0,1502.24,1.0
Vidéo,VI P 223,159946,2023,Nanterre / La Défense,PCTT Ouest,Preventif,3.0,30123.75,3.0
Vidéo,VI P 224,159950,2023,Bellerive,PCTT Ouest,Preventif,3.0,10910.94,3.0
Vidéo,VI P 125,159954,2023,Bellerive,PCTT Ouest,Preventif,1.0,4220.25,1.0
Vidéo,VI P 120,159956,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,4009.23,1.0
Vidéo,VI P 418,159958,2023,Antony,PCTT Sud,Preventif,1.0,242.91,1.0
Vidéo,VI P 104,159960,2023,Nogent,PCTT Est,Preventif,1.0,5275.31,1.0
Vidéo,VI P 134,159962,2023,Chennevières,PCTT Ouest,Preventif,1.0,1160.57,1.0
Vidéo,VI P 126,159966,2023,Saint Cloud,PCTT Ouest,Preventif,1.0,3059.68,1.0
Vidéo,VI P 107,159968,2023,Landy,PCTT Ouest,Preventif,1.0,4747.78,1.0
Vidéo,VI P 202,159970,2023,Thiais,PCTT Est,Preventif,2.0,7432.1,2.0
Vidéo,VI P 105,159974,2023,Nogent,PCTT Est,Preventif,1.0,6013.86,1.0
Vidéo,VI C 305,159976,2023,Antony,PCTT Sud,Curatif,2.0,141.84,0.0
Vidéo,VI C 305,159976,2023,Fresnes,PCTT Sud,Curatif,35.0,2482.2,35.0
Vidéo,VI C 305,159976,2023,La Courneuve,PCTT Nord,Curatif,5.0,354.6,5.0
Vidéo,VI P 121,159992,2023,Nanterre / La Défense,PCTT Ouest,Preventif,1.0,3692.72,1.0
Vidéo,VI F 411,198746,2023,Tous tunnels,UPMM,Fourniture,400.0,53248.0,400.0
