,Unnamed: 0,mar_diminutif,tunnel,prdp_code,prod_groupe,ref_prix,freq_annuelle,ajust_freq_suppl,frq_totale,nb_equipe,cout_ht,cout_total,equipements,nomb_equipe
1387,1387,Bâtiment,Antony,BATCJS004,Contrôle des IS de jour,VJS004,6.0,0.0,6.0,2.0,507.0,3042.0,,2.0
1388,1388,Bâtiment,Antony,BATCNS003,Contrôle des IS + niches de nuit,VNS003,6.0,0.0,6.0,2.0,1306.0,7836.0,,2.0
1389,1389,Bâtiment,Antony,BATCNS004,Contrôle des IS + niches de nuit,VNS004,6.0,0.0,6.0,2.0,1306.0,7836.0,,2.0
1390,1390,Bâtiment,Antony,BATMPS003,Préventif IS + niches,MPS003,1.0,0.0,1.0,2.0,1407.0,1407.0,,2.0
1391,1391,Bâtiment,Antony,BATMPS004,Préventif IS + niches,MPS004,1.0,0.0,1.0,2.0,1407.0,1407.0,,2.0
1392,1392,Propreté,Antony,PRPLTB017,Lavage d'un tube,POL017,2.0,0.0,2.0,2.0,13633.74,27267.48,,2.0
1393,1393,ContReg,Antony,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
1394,1394,ContReg,Antony,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1395,1395,ContReg,Antony,CRGVIS101,Vérification des installations électriques,CRS101,1.0,0.0,1.0,1.0,1297.2,1297.2,,1.0
1396,1396,ContReg,Antony,CRGVIS102,Vérification des installations électriques,CRS102,1.0,0.0,1.0,1.0,432.4,432.4,,1.0
1397,1397,ContReg,Antony,CRGVIS103,Vérification des installations électriques,CRS103,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1398,1398,ContReg,Antony,CRGVIS104,Vérification des installations électriques,CRS104,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1399,1399,ContReg,Antony,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
1400,1400,ContReg,Antony,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,4.0,864.8,3459.2,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
1401,1401,ContReg,Antony,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
1402,1402,Eclairage,Antony,ECLNPS002,Nettoyage des plots de jalonnement pour un sens,ECPS02,2.0,0.0,2.0,2.0,407.24,1628.96,,2.0
1403,1403,Eclairage,Antony,ECLNES012,Nettoyage de l'éclairage pour un sens,ECPS12,2.0,0.0,2.0,2.0,1824.27,7297.08,,2.0
1404,1404,Eclairage,Antony,ECLRSS053,Remplacement systématiques des sources,ECPS53,0.4,0.0,0.4,2.0,5470.71,4376.57,,2.0
1405,1405,Eclairage,Antony,ECLRSS054,Remplacement systématiques des sources,ECPS54,0.4,0.0,0.4,2.0,3109.14,2487.31,,2.0
1406,1406,Eclairage,Antony,ECLRSS055,Remplacement systématiques des sources,ECPS55,0.4,0.0,0.4,2.0,4519.29,3615.43,,2.0
1407,1407,AEV,Antony,AEVEFS011,Essais fonctionnels pour un sens,AEFS11,2.0,0.0,2.0,2.0,620.95,2483.8,,2.0
1408,1408,AEV,Antony,AEVMPS021,Maintenance préventive pour un sens,AEPS21,2.0,0.0,2.0,2.0,1675.71,6702.84,,2.0
1409,1409,AEV,Antony,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,10.0,61.7,617.0,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
1410,1410,Automate,Antony,AUTPAB021,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR21,1.0,0.0,1.0,1.0,320.77594,160.39,,1.0
1411,1411,Automate,Antony,AUTPAR022,Préventif armoires MESD (fiche n°4 du CCTP),AUPR22,1.0,0.0,1.0,1.0,1651.63828,825.82,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1412,1412,Automate,Antony,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,5.0,202.4713,1012.36,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
1413,1413,Automate,Antony,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,2.0,91.39855,182.8,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1414,1414,PAU/TSE,Antony,RTSPPS001,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PS01,4.0,0.0,4.0,1.0,1689.62,3379.24,,1.0
1415,1415,PAU/TSE,Antony,RTSPTS001,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PS01,4.0,0.0,4.0,1.0,449.84,899.68,,1.0
1416,1416,Onduleur,Antony,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,1.0,304.01,304.01,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
1417,1417,Onduleur,Antony,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,1.0,337.95,337.95,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
1418,1418,Onduleur,Antony,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
1419,1419,Onduleur,Antony,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,4.0,185.94,743.76,,4.0
1420,1420,Onduleur,Antony,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,1.0,414.3,207.15,,1.0
1421,1421,Détection,Antony,DETPCA018,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP018,4.0,0.0,4.0,2.0,5597.55,22390.2,,2.0
1422,1422,Détection,Antony,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,2.0,24.15,48.3,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
1423,1423,Détection,Antony,DETPDI101,Préventif détection incendie,DEP101,1.0,0.0,1.0,1.0,698.25,698.25,,1.0
1424,1424,Détection,Antony,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,46.0,33.6,1545.6,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
1425,1425,Détection,Antony,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,2.0,21.0,42.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
1426,1426,Détection,Antony,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
1427,1427,Détection,Antony,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,0.0,15.75,0.0,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
1428,1428,Détection,Antony,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
1429,1429,Détection,Antony,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,10.0,26.25,262.5,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
1430,1430,Détection,Antony,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,15.0,15.75,236.25,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
1431,1431,Ventilation,Antony,VENPES200,Préventif des équipements de ventilation,VPS200,1.0,0.0,1.0,1.0,5513.22,5513.22,,1.0
1432,1432,Ventilation,Antony,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,3.0,78.85,236.55,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
1433,1433,Ventilation,Antony,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,11.0,128.27,1410.97,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
1434,1434,Ventilation,Antony,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
1435,1435,Ventilation,Antony,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1436,1436,Ventilation,Antony,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1437,1437,Vidéo,Antony,VIDDAI136,Maintenance préventive de la DAI du sens 1,VI MP 136,1.0,0.0,1.0,1.0,1606.92,1606.92,,1.0
1438,1438,Vidéo,Antony,VIDDAI137,Maintenance préventive de la DAI du sens 2,VI MP 137,1.0,0.0,1.0,1.0,1606.92,1606.92,,1.0
1439,1439,Vidéo,Antony,VIDCAM336,Nettoyage des caméras sens intérieur sens 1,VI MP 336,2.0,0.0,2.0,1.0,1272.11,2544.22,,1.0
1440,1440,Vidéo,Antony,VIDCAM337,Nettoyage des caméras sens intérieur sens 2,VI MP 337,2.0,0.0,2.0,1.0,1696.19,3392.38,,1.0
1441,1441,Vidéo,Antony,VIDPCI418,Maintenance préventive des caméras en issues de secours,VI MP 418,1.0,0.0,1.0,1.0,139.69,139.69,,1.0
1442,1442,Pompage,Antony,POMIND401,Entretien des poteaux incendie,INP401,1.0,0.0,1.0,1.0,1441.0,1441.0,,1.0
1443,1443,Pompage,Antony,POMVSP401,Visite des stations de pompage,POP401,3.0,0.0,3.0,1.0,858.61,2575.83,,1.0
1444,1444,Pompage,Antony,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
1445,1445,Pompage,Antony,POMESP401,Entretien des stations de pompage,POE401,1.0,0.0,1.0,1.0,7151.25,7151.25,,1.0
1446,1446,Pompage,Antony,POMERC500,Entretien autres systèmes du réseau incendie,INP500,1.0,0.0,1.0,0.0,858.61,0.0,SURPRESSEUR-INCENDIE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Antony"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR-INCENDIE"")"
1447,1447,Pompage,Antony,POMERD600,Entretien autres systèmes du réseau incendie,INP600,1.0,0.0,1.0,0.0,858.61,0.0,,0.0
1448,1448,Pompage,Antony,POMERE700,Entretien autres systèmes du réseau incendie,INP700,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
1449,1449,Pompage,Antony,POMERF800,Entretien autres systèmes du réseau incendie,INP800,1.0,0.0,1.0,0.0,214.65,0.0,,0.0
1450,1450,Pompage,Antony,POMERG900,Entretien autres systèmes du réseau incendie,INP900,1.0,0.0,1.0,0.0,208.4,0.0,,0.0
1451,1451,Pompage,Antony,POMERG901,Entretien autres systèmes du réseau incendie,INP901,1.0,0.0,1.0,1.0,714.81,714.81,,1.0
1452,1452,Bâtiment,Landy,BATCJN003,Contrôle des IS de jour,VJN003,6.0,0.0,6.0,1.0,1014.0,6084.0,,1.0
1453,1453,Bâtiment,Landy,BATCJN004,Contrôle des IS de jour,VJN004,6.0,0.0,6.0,1.0,1014.0,6084.0,,1.0
1454,1454,Bâtiment,Landy,BATCNN003,Contrôle des IS + niches de nuit,VNN003,6.0,0.0,6.0,1.0,1958.0,11748.0,,1.0
1455,1455,Bâtiment,Landy,BATCNN004,Contrôle des IS + niches de nuit,VNN004,6.0,0.0,6.0,1.0,1958.0,11748.0,,1.0
1456,1456,Bâtiment,Landy,BATMPN003,Préventif IS + niches,MPN003,1.0,0.0,1.0,1.0,2111.0,2111.0,,1.0
1457,1457,Bâtiment,Landy,BATMPN004,Préventif IS + niches,MPN004,1.0,0.0,1.0,1.0,2111.0,2111.0,,1.0
1458,1458,Propreté,Landy,PRPLTB011,Lavage d'un tube,POL011,2.0,0.0,2.0,2.0,10734.42,42937.68,,2.0
1459,1459,ContReg,Landy,CRGVPA106,Vérification des installations électriques,CRC106,1.0,0.0,1.0,1.0,486.45,486.45,,1.0
1460,1460,ContReg,Landy,CRGVPA107,Vérification des installations électriques,CRC107,1.0,0.0,1.0,1.0,864.8,864.8,,1.0
1461,1461,ContReg,Landy,CRGVIN101,Vérification des installations électriques,CRN101,1.0,0.0,1.0,1.0,324.3,324.3,,1.0
1462,1462,ContReg,Landy,CRGVIN102,Vérification des installations électriques,CRN102,1.0,0.0,1.0,1.0,324.3,324.3,,1.0
1463,1463,ContReg,Landy,CRGVIN103,Vérification des installations électriques,CRN103,1.0,0.0,1.0,1.0,324.3,324.3,,1.0
1464,1464,ContReg,Landy,CRGVIN104,Vérification des installations électriques,CRN104,1.0,0.0,1.0,1.0,216.2,216.2,,1.0
1465,1465,ContReg,Landy,CRGVIN105,Vérification des installations électriques,CRN105,1.0,0.0,1.0,1.0,216.2,216.2,,1.0
1466,1466,ContReg,Landy,CRGDLA101,Vérification des dispositifs de levage,CRC101,1.0,0.0,1.0,0.0,648.6,0.0,Dispositif de levage inférieur ou égal à 3 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur ou égal à 3 tonnes"")"
1467,1467,ContReg,Landy,CRGDLB102,Vérification des dispositifs de levage,CRC102,1.0,0.0,1.0,1.0,864.8,864.8,Dispositif de levage inférieur compris entre 3 et 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur compris entre 3 et 6 tonnes"")"
1468,1468,ContReg,Landy,CRGDLC103,Vérification des dispositifs de levage,CRC103,1.0,0.0,1.0,0.0,1081.0,0.0,Dispositif de levage inférieur supérieur à 6 tonnes,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Dispositif de levage inférieur supérieur à 6 tonnes"")"
1469,1469,Eclairage,Landy,ECLNPN005,Nettoyage des plots de jalonnement pour un sens,ECPN05,2.0,0.0,2.0,2.0,814.49,3257.96,,2.0
1470,1470,Eclairage,Landy,ECLNEN018,Nettoyage de l'éclairage pour un sens,ECPN18,2.0,0.0,2.0,2.0,8993.74,35974.96,,2.0
1471,1471,Eclairage,Landy,ECLRSN064,Remplacement systématiques des sources,ECPN64,0.4,0.0,0.4,2.0,30785.54,24628.43,,2.0
1472,1472,Eclairage,Landy,ECLRSN065,Remplacement systématiques des sources,ECPN65,0.4,0.0,0.4,2.0,15341.82,12273.46,,2.0
1473,1473,Eclairage,Landy,ECLRSN066,Remplacement systématiques des sources,ECPN66,0.4,0.0,0.4,2.0,5062.97,4050.38,,2.0
1474,1474,AEV,Landy,AEVEFN013,Essais fonctionnels pour un sens,AEFN13,2.0,0.0,2.0,2.0,1024.39,4097.56,,2.0
1475,1475,AEV,Landy,AEVMPN023,Maintenance préventive pour un sens,AEPN23,2.0,0.0,2.0,2.0,3491.55,13966.2,,2.0
1476,1476,AEV,Landy,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,1.0,0.0,1.0,24.0,61.7,1480.8,Niche sécurité,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Niche sécurité"")"
1477,1477,Automate,Landy,AUTPAB039,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR39,1.0,0.0,1.0,1.0,371.65861,371.66,,1.0
1478,1478,Automate,Landy,AUTPAR040,Préventif armoires MESD (fiche n°4 du CCTP),AUPR40,1.0,0.0,1.0,1.0,2196.3758,2196.38,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1479,1479,Automate,Landy,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,1.0,0.0,1.0,9.0,202.4713,1822.24,AUTOMATE METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""AUTOMATE METIER"")"
1480,1480,Automate,Landy,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,1.0,0.0,1.0,0.0,91.39855,0.0,MESD METIER,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""MESD METIER"")"
1481,1481,PAU/TSE,Landy,RTSPPN001,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PN01,4.0,0.0,4.0,1.0,1400.52,5602.08,,1.0
1482,1482,PAU/TSE,Landy,RTSPTN001,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PN01,4.0,0.0,4.0,1.0,899.67,3598.68,,1.0
1483,1483,Onduleur,Landy,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,1.0,0.0,1.0,1.0,304.01,304.01,Maintenance préventive Onduleur ≤ 60 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur ≤ 60 kVA"")"
1484,1484,Onduleur,Landy,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,1.0,0.0,1.0,2.0,337.95,675.9,Maintenance préventive Onduleur 61 kVA --> 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur 61 kVA --> 160 kVA"")"
1485,1485,Onduleur,Landy,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,1.0,0.0,1.0,0.0,371.88,0.0,Maintenance préventive Onduleur > 160 kVA,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance préventive Onduleur > 160 kVA"")"
1486,1486,Onduleur,Landy,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,1.0,0.0,1.0,0.0,185.94,0.0,,0.0
1487,1487,Onduleur,Landy,ONDPLV005,Plus-value pour dépollution,ONP005,0.5,0.0,0.5,1.0,414.3,207.15,,1.0
1488,1488,Détection,Landy,DETPCA012,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP012,4.0,0.0,4.0,2.0,5363.4,42907.2,,2.0
1489,1489,Détection,Landy,DETPLV027,Préventif luminancemètre,DEP027,1.0,0.0,1.0,2.0,24.15,48.3,LUMANDAR+LUMINANCEMETRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""LUMANDAR+LUMINANCEMETRE"")"
1490,1490,Détection,Landy,DETPDI100,Préventif détection incendie,DEP100,1.0,0.0,1.0,1.0,347.55,347.55,,1.0
1491,1491,Détection,Landy,DETPXA200,Préventif extincteur,DEP200,1.0,0.0,1.0,52.0,33.6,1747.2,Maintenance Préventive Extincteur Poudre 6 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 6 kg"")"
1492,1492,Détection,Landy,DETPXB201,Préventif extincteur,DEP201,1.0,0.0,1.0,5.0,21.0,105.0,Maintenance Préventive Extincteur Poudre 9 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 9 kg"")"
1493,1493,Détection,Landy,DETPXC202,Préventif extincteur,DEP202,1.0,0.0,1.0,0.0,36.75,0.0,Maintenance Préventive Extincteur Poudre 50 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Poudre 50 kg"")"
1494,1494,Détection,Landy,DETPXD203,Préventif extincteur,DEP203,1.0,0.0,1.0,2.0,15.75,31.5,Maintenance Préventive Extincteur Eau 6 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 6 L"")"
1495,1495,Détection,Landy,DETPXE204,Préventif extincteur,DEP204,1.0,0.0,1.0,0.0,23.1,0.0,Maintenance Préventive Extincteur Eau 9 L,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur Eau 9 L"")"
1496,1496,Détection,Landy,DETPXF204,Préventif extincteur,DEP205,1.0,0.0,1.0,4.0,26.25,105.0,Maintenance Préventive Extincteur CO2 2 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 2 kg"")"
1497,1497,Détection,Landy,DETPXG206,Préventif extincteur,DEP206,1.0,0.0,1.0,23.0,15.75,362.25,Maintenance Préventive Extincteur CO2 5 kg,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""Maintenance Préventive Extincteur CO2 5 kg"")"
1498,1498,Ventilation,Landy,VENPEN200,Préventif des équipements de ventilation,VPN200,1.0,0.0,1.0,1.0,31888.73,31888.73,,1.0
1499,1499,Ventilation,Landy,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,1.0,0.0,1.0,24.0,78.85,1892.4,SURPRESSEUR ET VENTILATEUR LOCAL,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""SURPRESSEUR ET VENTILATEUR LOCAL"")"
1500,1500,Ventilation,Landy,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,1.0,0.0,1.0,6.0,128.27,769.62,REGISTRE,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""REGISTRE"")"
1501,1501,Ventilation,Landy,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,1.0,0.0,1.0,0.0,449.49,0.0,,0.0
1502,1502,Ventilation,Landy,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1503,1503,Ventilation,Landy,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,1.0,0.0,1.0,0.0,12.58,0.0,,0.0
1504,1504,Vidéo,Landy,VIDDAI106,Maintenance préventive de la DAI du sens 1,VI MP 106,1.0,0.0,1.0,1.0,3341.64,3341.64,,1.0
1505,1505,Vidéo,Landy,VIDDAI107,Maintenance préventive de la DAI du sens 2,VI MP 107,1.0,0.0,1.0,1.0,3341.64,3341.64,,1.0
1506,1506,Vidéo,Landy,VIDCAM306,Nettoyage des caméras sens intérieur sens 1,VI MP 306,2.0,0.0,2.0,1.0,3174.6,6349.2,,1.0
1507,1507,Vidéo,Landy,VIDCAM307,Nettoyage des caméras sens intérieur sens 2,VI MP 307,2.0,0.0,2.0,1.0,3174.6,6349.2,,1.0
1508,1508,Vidéo,Landy,VIDPCI403,Maintenance préventive des caméras en issues de secours,VI MP 403,1.0,0.0,1.0,1.0,310.49,310.49,,1.0
1509,1509,Pompage,Landy,POMIND101,Entretien des poteaux incendie,INP101,1.0,0.0,1.0,1.0,3062.0,3062.0,,1.0
1510,1510,Pompage,Landy,POMVSP101,Visite des stations de pompage,POP101,3.0,0.0,3.0,1.0,573.1,1719.3,,1.0
1511,1511,Pompage,Landy,POMEPO600,Entretien d'une pompe,POE600,1.0,0.0,1.0,0.0,572.06,0.0,,0.0
1512,1512,Pompage,Landy,POMESP701,Entretien des stations de pompage,POE701,1.0,0.0,1.0,7.0,0.0,0.0,LOCAL-SP,"=SUMIFS('Equipements par tunnel'!C:C, 'Equipements par tunnel'!A:A, ""Landy"", 'Equipements par tunnel'!B:B, ""LOCAL-SP"")"
