,tunnel,mar_diminutif,prdp_code,prod_groupe,ref_prix,form_typ,frq_totale,nb_equipe,coeff,cout_ht,cout_total
199,Moulin,Pompage,,,,direct_value,1.0,1.0,1.0,0.0,0.0
200,Moulin,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
201,Moulin,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
202,Moulin,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,0.0,1.0,214.65,0.0
203,Moulin,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
204,Moulin,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
205,Moulin,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,0.0,1.0,714.81,0.0
206,Bicêtre,Bâtiment,BATCJS001,Contrôle des IS de jour,VJS001,div_2,6.0,2.0,0.5,507.0,3042.0
207,Bicêtre,Bâtiment,BATCJS002,Contrôle des IS de jour,VJS002,div_2,6.0,2.0,0.5,507.0,3042.0
208,Bicêtre,Bâtiment,BATCNS001,Contrôle des IS + niches de nuit,VNS001,div_2,6.0,2.0,0.5,1306.0,7836.0
209,Bicêtre,Bâtiment,BATCNS002,Contrôle des IS + niches de nuit,VNS002,div_2,6.0,2.0,0.5,1306.0,7836.0
210,Bicêtre,Bâtiment,BATMPS001,Préventif IS + niches,MPS001,div_2,1.0,2.0,0.5,1407.0,1407.0
211,Bicêtre,Bâtiment,BATMPS002,Préventif IS + niches,MPS002,div_2,1.0,2.0,0.5,1407.0,1407.0
212,Bicêtre,Propreté,PRPLTB018,Lavage d'un tube,POL018,direct_reference,2.0,2.0,1.0,8670.61,34682.44
213,Bicêtre,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
214,Bicêtre,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
215,Bicêtre,ContReg,CRGVIS107,Vérification des installations électriques,CRS107,sum_2,1.0,1.0,1.0,864.8,864.8
216,Bicêtre,ContReg,CRGVIS108,Vérification des installations électriques,CRS108,sum_2,1.0,1.0,1.0,864.8,864.8
217,Bicêtre,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
218,Bicêtre,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,0.0,1.0,864.8,0.0
219,Bicêtre,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
220,Bicêtre,Eclairage,ECLNPS001,Nettoyage des plots de jalonnement pour un sens,ECPS01,direct_reference,2.0,2.0,1.0,407.24,1628.96
221,Bicêtre,Eclairage,ECLNES010,Nettoyage de l'éclairage pour un sens,ECPS10,direct_reference,2.0,2.0,1.0,5449.18,21796.72
222,Bicêtre,Eclairage,ECLRSS050,Remplacement systématiques des sources,ECPS50,sum_3,0.4,2.0,1.0,7696.4,6157.12
223,Bicêtre,Eclairage,ECLRSS051,Remplacement systématiques des sources,ECPS51,sum_3,0.4,2.0,1.0,5470.71,4376.57
224,Bicêtre,Eclairage,ECLRSS052,Remplacement systématiques des sources,ECPS52,sum_3,0.4,2.0,1.0,23921.68,19137.34
225,Bicêtre,AEV,AEVEFS010,Essais fonctionnels pour un sens,AEFS10,direct_reference,2.0,2.0,1.0,714.56,2858.24
226,Bicêtre,AEV,AEVMPS020,Maintenance préventive pour un sens,AEPS20,direct_reference,2.0,2.0,1.0,2096.07,8384.28
227,Bicêtre,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,22.0,1.0,61.7,1357.4
228,Bicêtre,Automate,AUTPAB023,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR23,div_2,1.0,1.0,0.5,346.22267999999997,173.11
229,Bicêtre,Automate,AUTPAR024,Préventif armoires MESD (fiche n°4 du CCTP),AUPR24,div_2,1.0,1.0,0.5,1871.29748,935.65
230,Bicêtre,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,3.0,1.0,202.4713,607.41
231,Bicêtre,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,0.0,1.0,91.39855,0.0
232,Bicêtre,PAU/TSE,RTSPPS002,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PS02,div_2,4.0,1.0,0.5,2208.71,4417.42
233,Bicêtre,PAU/TSE,RTSPTS002,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PS02,div_2,4.0,1.0,0.5,584.79,1169.58
234,Bicêtre,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,0.0,1.0,304.01,0.0
235,Bicêtre,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,2.0,1.0,337.95,675.9
236,Bicêtre,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,0.0,1.0,371.88,0.0
237,Bicêtre,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,0.0,1.0,185.94,0.0
238,Bicêtre,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,0.0,1.0,414.3,0.0
239,Bicêtre,Détection,DETPCA019,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP019,direct_reference,4.0,2.0,1.0,6303.15,50425.2
240,Bicêtre,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,4.0,1.0,24.15,96.6
241,Bicêtre,Détection,DETPDI100,Préventif détection incendie,DEP100,direct_reference,1.0,1.0,1.0,347.55,347.55
242,Bicêtre,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,44.0,1.0,33.6,1478.4
243,Bicêtre,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,45.0,1.0,21.0,945.0
244,Bicêtre,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,3.0,1.0,36.75,110.25
245,Bicêtre,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,0.0,1.0,15.75,0.0
246,Bicêtre,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,0.0,1.0,23.1,0.0
247,Bicêtre,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,0.0,1.0,26.25,0.0
248,Bicêtre,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,2.0,1.0,15.75,31.5
249,Bicêtre,Ventilation,VENPES202,Préventif des équipements de ventilation,VPS202,direct_reference,1.0,1.0,1.0,9212.68,9212.68
250,Bicêtre,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,2.0,1.0,78.85,157.7
251,Bicêtre,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,0.0,1.0,128.27,0.0
252,Bicêtre,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
253,Bicêtre,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
254,Bicêtre,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
255,Bicêtre,Vidéo,VIDDAI140,Maintenance préventive de la DAI du sens 1,VI MP 140,div_2,1.0,1.0,0.5,3341.64,1670.82
256,Bicêtre,Vidéo,VIDDAI141,Maintenance préventive de la DAI du sens 2,VI MP 141,div_2,1.0,1.0,0.5,3341.64,1670.82
257,Bicêtre,Vidéo,VIDCAM340,Nettoyage des caméras sens intérieur sens 1,VI MP 340,div_2,2.0,1.0,0.5,1696.19,1696.19
258,Bicêtre,Vidéo,VIDCAM341,Nettoyage des caméras sens intérieur sens 2,VI MP 341,div_2,2.0,1.0,0.5,1696.19,1696.19
259,Bicêtre,Vidéo,VIDPCI420,Maintenance préventive des caméras en issues de secours,VI MP 420,div_2,1.0,1.0,0.5,201.81,100.91
260,Bicêtre,Pompage,POMIND405,Entretien des poteaux incendie,INP405,direct_reference,1.0,1.0,1.0,2402.0,2402.0
261,Bicêtre,Pompage,POMVSP403,Visite des stations de pompage,POP403,sum_2,3.0,1.0,1.0,858.61,2575.83
262,Bicêtre,Pompage,POMVSP404,Visite des stations de pompage,POP404,sum_2,3.0,1.0,1.0,858.61,2575.83
263,Bicêtre,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
264,Bicêtre,Pompage,POMVSP403,Visite des stations de pompage,POP403,sum_2,1.0,2.0,1.0,858.61,1717.22
265,Bicêtre,Pompage,POMVSP404,Visite des stations de pompage,POP404,sum_2,1.0,2.0,1.0,858.61,1717.22
266,Bicêtre,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
267,Bicêtre,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
268,Bicêtre,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,12.0,1.0,214.65,2575.8
269,Bicêtre,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
270,Bicêtre,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
271,Bicêtre,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,0.0,1.0,714.81,0.0
272,Guy Môquet,Bâtiment,BATCJE005,Contrôle des IS de jour,VJE005,sum_2,6.0,0.5,1.0,1522.0,4566.0
273,Guy Môquet,Bâtiment,BATCJE006,Contrôle des IS de jour,VJE006,sum_2,6.0,0.5,1.0,1522.0,4566.0
274,Guy Môquet,Bâtiment,BATCNE005,Contrôle des IS + niches de nuit,VNE005,sum_2,6.0,0.5,1.0,2611.0,7833.0
275,Guy Môquet,Bâtiment,BATCNE006,Contrôle des IS + niches de nuit,VNE006,sum_2,6.0,0.5,1.0,2611.0,7833.0
276,Guy Môquet,Bâtiment,BATMPE005,Préventif IS + niches,MPE005,sum_2,1.0,0.5,1.0,2815.0,1407.5
277,Guy Môquet,Bâtiment,BATMPE006,Préventif IS + niches,MPE006,sum_2,1.0,0.5,1.0,2815.0,1407.5
278,Guy Môquet,Propreté,PRPLTB016,Lavage d'un tube,POL016,direct_reference,2.0,1.0,1.0,10734.42,21468.84
279,Guy Môquet,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
280,Guy Môquet,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
281,Guy Môquet,ContReg,CRGVIE105,Vérification des installations électriques,CRE105,sum_2,1.0,0.5,1.0,864.8,432.4
282,Guy Môquet,ContReg,CRGVIE106,Vérification des installations électriques,CRE106,sum_2,1.0,0.5,1.0,864.8,432.4
283,Guy Môquet,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
284,Guy Môquet,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,0.0,1.0,864.8,0.0
285,Guy Môquet,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
286,Guy Môquet,Eclairage,ECLNPE001,Nettoyage des plots de jalonnement pour un sens,ECPE01,direct_reference,2.0,1.0,1.0,855.21,1710.42
287,Guy Môquet,Eclairage,ECLNEE010,Nettoyage de l'éclairage pour un sens,ECPE10,direct_reference,2.0,1.0,1.0,15985.44,31970.88
288,Guy Môquet,Eclairage,ECLRSE050,Remplacement systématiques des sources,ECPE50,sum_3,0.4,1.0,1.0,28406.97,11362.79
289,Guy Môquet,Eclairage,ECLRSE054,Remplacement systématiques des sources,ECPE54,sum_3,0.4,1.0,1.0,17737.38,7094.95
290,Guy Môquet,Eclairage,ECLRSE056,Remplacement systématiques des sources,ECPE56,sum_3,0.4,1.0,1.0,27455.54,10982.22
291,Guy Môquet,AEV,AEVEFE010,Essais fonctionnels pour un sens,AEFE10,direct_reference,2.0,1.0,1.0,1005.24,2010.48
292,Guy Môquet,AEV,AEVMPE020,Maintenance préventive pour un sens,AEPE20,direct_reference,2.0,1.0,1.0,3016.89,6033.78
293,Guy Môquet,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,6.0,1.0,61.7,370.2
294,Guy Môquet,Automate,AUTPAB031,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR31,direct_reference,1.0,0.5,1.0,397.10535,198.55
295,Guy Môquet,Automate,AUTPAR032,Préventif armoires MESD (fiche n°4 du CCTP),AUPR32,direct_reference,1.0,0.5,1.0,1450.62633,725.31
296,Guy Môquet,Automate,AUTPAM047,Préventif automates métier (fiche n°5 du CCTP),AUPR47,direct_reference,1.0,1.0,1.0,202.4713,202.47
297,Guy Môquet,Automate,AUTPAR048,Préventif armoires MESD (fiche n°4 du CCTP),AUPR48,direct_reference,1.0,0.0,1.0,91.39855,0.0
298,Guy Môquet,PAU/TSE,RTSPPE004,Maintenance préventive de l'ensemble des PAU du tunnel,RAU-PE04,direct_reference,4.0,0.5,1.0,1552.88,3105.76
299,Guy Môquet,PAU/TSE,RTSPTE004,Maintenance préventive de l'ensemble des TSE du tunnel,TSE-PE04,direct_reference,4.0,0.5,1.0,944.66,1889.32
300,Guy Môquet,Onduleur,ONDPOA001,Maintenance préventive d'un onduleur,ONP001,direct_reference,1.0,0.0,1.0,304.01,0.0
301,Guy Môquet,Onduleur,ONDPOB002,Maintenance préventive d'un onduleur,ONP002,direct_reference,1.0,0.0,1.0,337.95,0.0
302,Guy Môquet,Onduleur,ONDPOC003,Maintenance préventive d'un onduleur,ONP003,direct_reference,1.0,1.0,1.0,371.88,371.88
303,Guy Môquet,Onduleur,ONDMPA004,Maintenance préventive d'un atelier d'énergie,ONP004,direct_reference,1.0,0.0,1.0,185.94,0.0
304,Guy Môquet,Onduleur,ONDPLV005,Plus-value pour dépollution,ONP005,direct_reference,0.5,1.0,1.0,414.3,207.15
305,Guy Môquet,Détection,DETPCA016,"Préventif d'un tube des capteurs atmosphériques (opacimètres, CO, NO, NO², smokecheck, anémomètres)",DEP016,direct_reference,4.0,1.0,1.0,6209.7,24838.8
306,Guy Môquet,Détection,DETPLV027,Préventif luminancemètre,DEP027,direct_reference,1.0,2.0,1.0,24.15,48.3
307,Guy Môquet,Détection,DETPDI100,Préventif détection incendie,DEP100,direct_reference,1.0,1.0,1.0,347.55,347.55
308,Guy Môquet,Détection,DETPXA200,Préventif extincteur,DEP200,direct_reference,1.0,18.0,1.0,33.6,604.8
309,Guy Môquet,Détection,DETPXB201,Préventif extincteur,DEP201,direct_reference,1.0,0.0,1.0,21.0,0.0
310,Guy Môquet,Détection,DETPXC202,Préventif extincteur,DEP202,direct_reference,1.0,0.0,1.0,36.75,0.0
311,Guy Môquet,Détection,DETPXD203,Préventif extincteur,DEP203,direct_reference,1.0,0.0,1.0,15.75,0.0
312,Guy Môquet,Détection,DETPXE204,Préventif extincteur,DEP204,direct_reference,1.0,0.0,1.0,23.1,0.0
313,Guy Môquet,Détection,DETPXF204,Préventif extincteur,DEP205,direct_reference,1.0,0.0,1.0,26.25,0.0
314,Guy Môquet,Détection,DETPXG206,Préventif extincteur,DEP206,direct_reference,1.0,2.0,1.0,15.75,31.5
315,Guy Môquet,Ventilation,VENPEE202,Préventif des équipements de ventilation,VPE202,direct_reference,1.0,1.0,1.0,10365.03,10365.03
316,Guy Môquet,Ventilation,VENPQA300,Maintenance préventive des équipements spécifiques,VPT300,direct_reference,1.0,4.0,1.0,78.85,315.4
317,Guy Môquet,Ventilation,VENPQB301,Maintenance préventive des équipements spécifiques,VPT301,direct_reference,1.0,0.0,1.0,128.27,0.0
318,Guy Môquet,Ventilation,VENPQC302,Maintenance préventive des équipements spécifiques,VPT302,direct_reference,1.0,0.0,1.0,449.49,0.0
319,Guy Môquet,Ventilation,VENPQE304,Maintenance préventive des équipements spécifiques,VPT304,direct_reference,1.0,0.0,1.0,12.58,0.0
320,Guy Môquet,Ventilation,VENPQF305,Maintenance préventive des équipements spécifiques,VPT305,direct_reference,1.0,0.0,1.0,12.58,0.0
321,Guy Môquet,Vidéo,VIDDAI102,Maintenance préventive de la DAI du sens 1,VI MP 102,sum_2,1.0,0.5,1.0,3341.64,1670.82
322,Guy Môquet,Vidéo,VIDDAI103,Maintenance préventive de la DAI du sens 2,VI MP 103,sum_2,1.0,0.5,1.0,4234.36,2117.18
323,Guy Môquet,Vidéo,VIDCAM302,Nettoyage des caméras sens intérieur sens 1,VI MP 302,sum_2,2.0,0.5,1.0,3174.6,3174.6
324,Guy Môquet,Vidéo,VIDCAM303,Nettoyage des caméras sens intérieur sens 2,VI MP 303,sum_2,2.0,0.5,1.0,3174.6,3174.6
325,Guy Môquet,Vidéo,VIDPCI400,Maintenance préventive des caméras en issues de secours,VI MP 400,direct_reference,1.0,0.5,1.0,201.81,100.91
326,Guy Môquet,Pompage,POMIND201,Entretien des poteaux incendie,INP201,direct_reference,1.0,1.0,1.0,2590.0,2590.0
327,Guy Môquet,Pompage,,,,direct_value,3.0,0.5,1.0,0.0,0.0
328,Guy Môquet,Pompage,POMEPO600,Entretien d'une pompe,POE600,direct_reference,1.0,0.0,1.0,572.06,0.0
329,Guy Môquet,Pompage,,,,direct_value,1.0,0.0,1.0,0.0,0.0
330,Guy Môquet,Pompage,POMERC500,Entretien autres systèmes du réseau incendie,INP500,direct_reference,1.0,0.0,1.0,858.61,0.0
331,Guy Môquet,Pompage,POMERD600,Entretien autres systèmes du réseau incendie,INP600,direct_reference,1.0,0.0,1.0,858.61,0.0
332,Guy Môquet,Pompage,POMERE700,Entretien autres systèmes du réseau incendie,INP700,direct_reference,1.0,0.0,1.0,214.65,0.0
333,Guy Môquet,Pompage,POMERF800,Entretien autres systèmes du réseau incendie,INP800,direct_reference,1.0,0.0,1.0,214.65,0.0
334,Guy Môquet,Pompage,POMERG900,Entretien autres systèmes du réseau incendie,INP900,direct_reference,1.0,0.0,1.0,208.4,0.0
335,Guy Môquet,Pompage,POMERG901,Entretien autres systèmes du réseau incendie,INP901,direct_reference,1.0,0.0,1.0,714.81,0.0
336,Nanterre échangeur,Bâtiment,BATCJN010,Contrôle des IS de jour,VJO010,sum_2,6.0,0.3333333333333333,1.0,3043.0,6086.0
337,Nanterre échangeur,Bâtiment,BATCJN011,Contrôle des IS de jour,VJO011,sum_2,6.0,0.3333333333333333,1.0,3043.0,6086.0
338,Nanterre échangeur,Bâtiment,BATCNO010,Contrôle des IS + niches de nuit,VNO010,sum_2,6.0,0.3333333333333333,1.0,4570.0,9140.0
339,Nanterre échangeur,Bâtiment,BATCNO011,Contrôle des IS + niches de nuit,VNO011,sum_2,6.0,0.3333333333333333,1.0,4570.0,9140.0
340,Nanterre échangeur,Bâtiment,BATMPO010,Préventif IS + niches,MPO010,sum_2,1.0,0.3333333333333333,1.0,4926.0,1642.0
341,Nanterre échangeur,Bâtiment,BATMPO011,Préventif IS + niches,MPO011,sum_2,1.0,0.3333333333333333,1.0,4926.0,1642.0
342,Nanterre échangeur,Propreté,PRPLTB006,Lavage d'un tube,POL006,direct_reference,2.0,1.0,1.0,10734.42,21468.84
343,Nanterre échangeur,ContReg,CRGVPA106,Vérification des installations électriques,CRC106,direct_reference,1.0,1.0,1.0,486.45,486.45
344,Nanterre échangeur,ContReg,CRGVPA107,Vérification des installations électriques,CRC107,direct_reference,1.0,1.0,1.0,864.8,864.8
345,Nanterre échangeur,ContReg,CRGVIO103,Vérification des installations électriques,CRO103,sum_10,1.0,0.5,1.0,864.8,432.4
346,Nanterre échangeur,ContReg,CRGVIO104,Vérification des installations électriques,CRO104,sum_10,1.0,0.5,1.0,648.6,324.3
347,Nanterre échangeur,ContReg,CRGVIO105,Vérification des installations électriques,CRO105,sum_10,1.0,0.5,1.0,648.6,324.3
348,Nanterre échangeur,ContReg,CRGVIO106,Vérification des installations électriques,CRO106,sum_10,1.0,0.5,1.0,864.8,432.4
349,Nanterre échangeur,ContReg,CRGVIO107,Vérification des installations électriques,CRO107,sum_10,1.0,0.5,1.0,432.4,216.2
350,Nanterre échangeur,ContReg,CRGVIO108,Vérification des installations électriques,CRO108,sum_10,1.0,0.5,1.0,864.8,432.4
351,Nanterre échangeur,ContReg,CRGVIO109,Vérification des installations électriques,CRO109,sum_10,1.0,0.5,1.0,864.8,432.4
352,Nanterre échangeur,ContReg,CRGVIO110,Vérification des installations électriques,CRO110,sum_10,1.0,0.5,1.0,432.4,216.2
353,Nanterre échangeur,ContReg,CRGVIO111,Vérification des installations électriques,CRO111,sum_10,1.0,0.5,1.0,432.4,216.2
354,Nanterre échangeur,ContReg,CRGVIO112,Vérification des installations électriques,CRO112,sum_10,1.0,0.5,1.0,648.6,324.3
355,Nanterre échangeur,ContReg,CRGDLA101,Vérification des dispositifs de levage,CRC101,direct_reference,1.0,0.0,1.0,648.6,0.0
356,Nanterre échangeur,ContReg,CRGDLB102,Vérification des dispositifs de levage,CRC102,direct_reference,1.0,32.0,1.0,864.8,27673.6
357,Nanterre échangeur,ContReg,CRGDLC103,Vérification des dispositifs de levage,CRC103,direct_reference,1.0,0.0,1.0,1081.0,0.0
358,Nanterre échangeur,Eclairage,ECLNPO001,Nettoyage des plots de jalonnement pour un sens,ECPO01,sum_2,2.0,1.0,1.0,1791.86,3583.72
359,Nanterre échangeur,Eclairage,ECLNPO002,Nettoyage des plots de jalonnement pour un sens,ECPO02,sum_2,2.0,1.0,1.0,1958.04,3916.08
360,Nanterre échangeur,Eclairage,ECLNEO010,Nettoyage de l'éclairage pour un sens,ECPO10,sum_2,2.0,1.0,1.0,36296.29,72592.58
361,Nanterre échangeur,Eclairage,ECLNEO012,Nettoyage de l'éclairage pour un sens,ECPO12,sum_2,2.0,1.0,1.0,29169.36,58338.72
362,Nanterre échangeur,Eclairage,ECLRSO050,Remplacement systématiques des sources,ECPO50,sum_6,0.4,1.0,1.0,58716.81,23486.72
363,Nanterre échangeur,Eclairage,ECLRSO051,Remplacement systématiques des sources,ECPO51,sum_6,0.4,1.0,1.0,59906.1,23962.44
364,Nanterre échangeur,Eclairage,ECLRSO052,Remplacement systématiques des sources,ECPO52,sum_6,0.4,1.0,1.0,51784.98,20713.99
365,Nanterre échangeur,Eclairage,ECLRSO053,Remplacement systématiques des sources,ECPO53,sum_6,0.4,1.0,1.0,52090.78,20836.31
366,Nanterre échangeur,Eclairage,ECLRSO054,Remplacement systématiques des sources,ECPO54,sum_6,0.4,1.0,1.0,18484.94,7393.98
367,Nanterre échangeur,Eclairage,ECLRSO055,Remplacement systématiques des sources,ECPO55,sum_6,0.4,1.0,1.0,16751.96,6700.78
368,Nanterre échangeur,AEV,AEVEFO010,Essais fonctionnels pour un sens,AEFO10,sum_2,2.0,1.0,1.0,2097.84,4195.68
369,Nanterre échangeur,AEV,AEVEFO011,Essais fonctionnels pour un sens,AEFO11,sum_2,2.0,1.0,1.0,2532.48,5064.96
370,Nanterre échangeur,AEV,AEVMPO010,Maintenance préventive pour un sens,AEPO10,sum_2,2.0,1.0,1.0,7669.73,15339.46
371,Nanterre échangeur,AEV,AEVMPO011,Maintenance préventive pour un sens,AEPO11,sum_2,2.0,1.0,1.0,9625.68,19251.36
372,Nanterre échangeur,AEV,AEVPLV008,Maintenance préventive prises/coffret pompier,AEV08,direct_reference,1.0,22.0,1.0,61.7,1357.4
373,Nanterre échangeur,Automate,AUTPAB007,Préventif automates principaux et baies MESD (fiche n°3 du CCTP),AUPR07,direct_reference,1.0,0.5,1.0,371.65861,185.83
374,Nanterre échangeur,Automate,AUTPAR008,Préventif armoires MESD (fiche n°4 du CCTP),AUPR08,direct_reference,1.0,0.5,1.0,692.55346,346.28
